iso3,year,oil_prod_twh,oil_prod_relleno,oil_cum_twh,gas_prod_twh,gas_prod_relleno,gas_cum_twh,coal_prod_twh,coal_prod_relleno,coal_cum_twh,fosil_prod_twh,fosil_cum_twh,oil_prod_mbep,oil_cum_gbep,oil_reservas_twh,gas_reservas_twh,coal_reservas_2013_mt,coal_reservas_2013_twh,gigantes_n,gigantes_eur_mbep,gigantes_eur_petroleo_mbep,gigantes_npv_pct_pib,gigantes_eur_twh,gigantes_eur_cum_mbep,agotamiento_forestal_pct_rnb,agotamiento_minerales_pct_rnb,agotamiento_energia_pct_rnb,renta_carbon_pct_pib,renta_forestal_pct_pib,renta_minerales_pct_pib,pib_usd_corr,renta_gas_pct_pib,renta_petroleo_pct_pib,renta_total_pct_pib,export_combustibles_pct_merc,export_minerales_metales_pct_merc,de_biomasa_t,de_fosiles_t,de_metales_t,de_no_metalicos_t,nac_mineria_share_post,nac_petroleo_share_post,nac_evento_petroleo,nac_evento_mineria,estado_share_petroleo_eventos,renta_petroleo_share,renta_gas_share,renta_carbon_share,renta_minerales_share,renta_forestal_share,renta_no_renovable_pct_pib,oil_rp_anios,gas_rp_anios,oil_urr_proxy_twh,gas_urr_proxy_twh,coal_urr_proxy_twh,fosil_urr_proxy_twh,oil_x_proxy,gas_x_proxy,coal_x_proxy,fosil_x_proxy,fosil_valor_urr_proxy_musd2019,fosil_valor_cum_musd2019,fosil_x_valor
ABW,1950,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1951,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1952,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1953,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1954,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1955,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1956,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1957,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1958,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1959,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1960,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1961,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1962,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1963,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1964,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1965,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1966,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1967,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1968,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1969,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1970,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,1333.0,0.0,0.0,0.0,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1971,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,1323.0,0.0,0.0,0.0,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1972,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,1332.0,0.0,0.0,0.0,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1973,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,1423.0,0.0,0.0,0.0,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1974,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,1463.0,0.0,0.0,0.0,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1975,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,1504.0,0.0,0.0,0.0,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1976,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,1540.0,0.0,0.0,0.0,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1977,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,1558.0,0.0,0.0,0.0,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1978,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,1615.0,0.0,0.0,0.0,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1979,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,1585.0,0.0,0.0,0.0,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1980,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,1572.0,0.0,0.0,0.0,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1981,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,1562.0,0.0,0.0,0.0,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1982,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,1574.0,0.0,0.0,0.0,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1983,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,1574.0,0.0,0.0,0.0,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1984,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,1591.0,0.0,0.0,0.0,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1985,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,1608.0,0.0,0.0,0.0,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
ABW,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00089444,0.0,0.0,0.0,0.0008782966054106,0.0,405586592.178771,0.0,0.0,0.0008782966054106,,,1556.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00075677,0.0,0.0,0.0,0.0007344038923558,0.0,487709497.206704,0.0,0.0,0.0007344038923558,,,1481.0,0.0,0.0,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00059219,0.0,0.0,0.0,0.0005752718541004,0.0,596648044.692737,0.0,0.0,0.0005752718541004,,,1375.0,0.0,0.0,214866.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00049953,0.0,0.0,0.0,0.0004914271314178,0.0,695530726.256983,0.0,0.0,0.0004914271314178,,,1301.0,0.0,0.0,352210.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00156801,0.0,0.0,0.0,0.0015520945720762,0.0,764804469.273743,0.0,0.0,0.0015520945720762,,,3800.0,0.0,0.0,317462.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00164841,0.0,0.0,0.0,0.0016337333506629,0.0,872067039.106145,0.0,0.0,0.0016337333506629,,,1166.0,0.0,0.0,282750.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00139353,0.0,0.0,0.0,0.0013794818256918,0.0,958659217.877095,0.0,0.0,0.0013794818256918,,,1105.0,0.0,0.0,286231.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.000941,0.0,0.0,0.0,0.0009254627333416,0.0,1083240223.46369,0.0,0.0,0.0009254627333416,,,1043.0,0.0,0.0,289712.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00095265,0.0,0.0,0.0,0.0009373531990737,0.0,1245810055.86592,0.0,0.0,0.0009373531990737,,,1015.0,0.0,0.0,293193.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00118034,0.0,0.0,0.0,0.0011667604562041,0.0,1320670391.06145,0.0,0.0,0.0011667604562041,,,900.0,0.0,0.0,297674.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00083008,0.0,0.0,0.0,0.0008193589910653,0.0,1379888268.15642,0.0,0.0,0.0008193589910653,,,921.0,0.0,0.0,301154.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00101784,0.0,0.0,0.0,0.0010024391251737,0.0,1531843575.41899,0.0,0.0,0.0010024391251737,,,956.0,0.0,0.0,304635.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00085134,0.0,0.0,0.0,0.0008484867582878,0.0,1665363128.49162,0.0,0.0,0.0008484867582878,,,977.0,0.0,0.0,308116.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00073618,0.0,0.0,0.0,0.0007179460846443,0.0,1722905027.93296,0.0,0.0,0.0007179460846443,,,988.0,0.0,0.0,311597.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00071232,0.0,0.0,0.0,0.000703181870217,0.0,1873184357.5419,0.0,0.0,0.000703181870217,,0.0217232356540141,1035.0,120000.0,0.0,315078.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00073403,0.0,0.0,0.0,0.0007121374373623,0.0,1896648044.69274,0.0,0.0,0.0007121374373623,,0.184955756611719,1068.0,120000.0,0.0,319559.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00070662,0.0,0.0,0.0,0.0006572292625145,0.0,1962011173.18436,0.0,0.0,0.0006572292625145,,0.111562661455705,1103.0,120000.0,0.0,323040.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00071897,0.0,0.0,0.0,0.0006999701851097,0.0,2044134078.21229,0.0,0.0,0.0006999701851097,,0.105130154944915,1136.0,120000.0,0.0,326521.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00070914,0.0,0.0,0.0,0.0006854974612165,0.0,2254748603.35196,0.0,0.0,0.0006854974612165,,0.0886561304133523,1176.0,120000.0,0.0,330002.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00082227,0.0,0.0,0.0,0.000653399781738,0.0,2359776536.31285,0.0,0.0,0.000653399781738,,0.097091478446803,1215.0,120000.0,0.0,333483.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00098391,0.0,0.0,0.0,0.00094094946584,0.0,2469832402.23464,0.0,0.0,0.00094094946584,,0.349718425137364,1223.0,120000.0,0.0,336963.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00107717,0.0,0.0,0.0,0.0009186920377285,0.0,2677653631.28492,0.0,0.0,0.0009186920377285,,0.603313301445307,1264.0,125000.0,0.0,341444.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00099137,0.0,0.0,0.0,0.0009492234272635,0.0,2843016759.77654,0.0,0.0,0.0009492234272635,,1.70076889286821,1283.0,122000.0,0.0,344925.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00100333,0.0,0.0,0.0,0.0009676682461676,0.0,2553631284.9162,0.0,0.0,0.0009676682461676,0.0095567434608058,0.173127115119192,1322.0,123000.0,0.0,175630.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00250849,0.0,0.0,0.0,0.0023612835914552,0.0,2453631284.9162,0.0,0.0,0.0023612835914552,0.106446012341249,0.203725059530665,1342.0,120000.0,0.0,219949.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00215694,0.0,0.0,0.0,0.0019480556684067,0.0,2637988826.81564,0.0,0.0,0.0019480556684067,0.0107756603770306,1.29325828901818,1395.0,100000.0,0.0,275119.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00206727,0.0,0.0,0.0,0.0019725892818029,0.0,2615083798.88268,0.0,0.0,0.0019725892818029,0.0469829005505492,1.9733066698771,1411.0,80000.0,0.0,245522.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00237968,0.0,0.0,0.0,0.0022361068599032,0.0,2727932960.89385,0.0,0.0,0.0022361068599032,0.0033845714210437,1.82475490320263,1418.0,0.0,0.0,219137.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00335921,0.0,0.0,0.0,0.0032354177071547,0.0,2791061452.51397,0.0,0.0,0.0032354177071547,0.24352175025681,2.58868403929088,1515.0,0.0,0.0,232742.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00249279,0.0,0.0,0.0,0.0023878395228285,0.0,2963128491.62011,0.0,0.0,0.0023878395228285,0.197299260830369,4.37936083511966,1561.0,0.0,0.0,319652.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00350264,0.0,0.0,0.0,0.0033439238980408,0.0,2983798882.68156,0.0,0.0,0.0033439238980408,0.104981848860667,12.8205281680644,1614.0,0.0,0.0,377306.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.00299209,0.0,0.0,0.0,0.0028269584705591,0.0,3092178770.94972,0.0,0.0,0.0028269584705591,0.115122321702268,17.1621313741709,1667.0,0.0,0.0,288716.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2018,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0020069,0.0,0.0,0.0,0.0018749127734709,0.0,3202234636.87151,0.0,0.0,0.0018749127734709,0.0596714795288132,6.46186099415558,1725.0,0.0,0.0,374165.0,,,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,0.0,
ABW,2019,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,3310055865.92179,,,,0.0108719232886248,5.64271256444269,1763.0,0.0,0.0,373919.0,,,0,0,0.0,,,,,,,,,,,,,,,,,,0.0,
AFG,1950,,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.155,0.114,0.155,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,1.736,
AFG,1951,,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.277,0.122,0.277,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,3.1024000000000003,
AFG,1952,,0.0,0.0,0.0,0.0,0.0,0.138,0.0,0.41500000000000004,0.138,0.41500000000000004,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,4.648,
AFG,1953,,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.545,0.13,0.545,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,6.104,
AFG,1954,,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.667,0.122,0.667,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,7.4704,
AFG,1955,,0.0,0.0,0.0,0.0,0.0,0.187,0.0,0.8540000000000001,0.187,0.8540000000000001,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,9.5648,
AFG,1956,,0.0,0.0,0.0,0.0,0.0,0.187,0.0,1.041,0.187,1.041,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,11.659199999999998,
AFG,1957,,0.0,0.0,0.0,0.0,0.0,0.236,0.0,1.2770000000000001,0.236,1.2770000000000001,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,14.3024,
AFG,1958,,0.0,0.0,0.0,0.0,0.0,0.277,0.0,1.554,0.277,1.554,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,17.404799999999998,
AFG,1959,,0.0,0.0,0.0,0.0,0.0,0.334,0.0,1.8880000000000001,0.334,1.8880000000000001,,0.0,,,,,1.0,598.333,0.0,0.0,1017.1661,598.333,,,,,,,,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,21.1456,
AFG,1960,,0.0,0.0,0.0,0.0,0.0,0.391,0.0,2.279,0.391,2.279,,0.0,,,,,0.0,0.0,0.0,,0.0,598.333,,,,,,,537777811.111111,,,,,,,,,,,,0,0,0.0,,,,,,,,,,,,,,,,,,25.5248,
